year,scheme,title
2023,PKMRSH,Increase the Value of Coin Money: Optimalisasi Pemanfaatan Uang Koin yang Beredar di Masyarakat untuk Mencapai Keuangan Inklusif
2023,PKMRSH,Intervensi Anger Management Dengan Nilai-Nilai Stoikisme Untuk Mencapai Forgiveness pada Penyintas Tragedi Kanjuruhan
2023,PKMRSH,Seruan Satu Jiwa Arema: Memotret Dinamika Collective Emotions pada Penyintas Tragedi Kanjuruhan
2023,PKMK,Perancangan Traffic Light Portable Untuk Mencegah Kemacetan Akibat Proyek Perbaikan Jalan
2023,PKMPI,Otomatisasi Pengiris Kerupuk Lempeng Beras Bu Wiwik Di Desa Kepatihan Ponorogo Sebagai Upaya Peningkatan Kualitas Produk
2023,PKMK,Kolaborasi Batik Ecoprint pada Udeng Pacul Gowang sebagai Icon Ragam Budaya Kota Sidoarjo
2023,PKMK,Aplikasi Notifikasi Iuran Sampah Untuk Desa Berbasis Web dan WhatsApp dengan Pendekatan WDLC
2023,PKMK,PAK SUMA: Inovasi Palang Pintu Kereta Api Otomatis Satu Alat Untuk Lima Pos Jaga
2023,PKMK,Rancang Bangun sistem monitoring kontraksi pada ibu hamil berbasis IOT
2023,PKMK,Rancang Bangun Stasiun Pengisian Kendaraan Listrik umum (SPKLU) Berbasis Koin Dengan Solar Panel Sebagai Sumber Energi
2023,PKMK,Sistem Pakar Diagnosa Penyakit Kucing Menggunakan Metode Forward Chaining Berbasis Android
2023,PKMRE,Potensi tepung sorgum lahan kering untuk pembuatan cookies dalam mengatasi Kurang Kalori Protein (KKP) pada balita
2023,PKMK,"GIMIK ''Story Ipul"" Komik 3 Dimensi Edukasi Sosial Experience Pembentukan Mental Health di Kalangan Remaja"
2023,PKMK,IDSI: Paket Puzzle Multifungsi sebagai Media Belajar Matematika Anak dengan Pengenalan Cerita Rakyat Nusantara Terintegrasi QR Code
2023,PKMK,Inovasi kardus bekas sebagai puzzle bahasa Inggris
2023,PKMK,LIMCAKRA : Pasta Gigi Limbah Cangkang Kerang Dara Guna Mencegah Kerusakan Enamel Pada Gigi Remaja
2023,PKMK,Menstrual Aromateraphy Sebagai Inovasi Pereda Dismenore Beraroma Bunga Mawar
2023,PKMK,Miracle Box: Media Therapy Bagi Remaja yang pernah Mengalami Suicide Ideation
2023,PKMK,Pemanfaatan Cloth Waste Untuk Memenuhi Kebutuhan Fashion Bagi Kaum Milenial
2023,PKMK,"Scarlov Doll, Media Terapi Trauma Healing Penguat Mental Remaja"
2023,PKMK,Si Morgan Smart Permainan Edukasi Pengenalan Ragam Budaya Indonesia berbasis Akulturasi Digital
2023,PKMK,Aplikasi Berbasis Android Untuk Latihan Pernafasan Pada Anak Cerebral Palsy
2023,PKMK,Rancang Bangun Alat Prototipe Untuk Kurdi Roda Pada Penderita Penyandang Disabilitas Fisik Berbasis Panel Surya Dan Internet Of Things (IoT)
2023,PKMPM,Boneka Siodoll Sebagai Penanaman Nilai Multikultural Berbasis Aplikasi Di Taman Kanak-Kanak 'Aisyiyah Bustanul Athfal 6 Surabaya
2023,PKMPM,ECOFINDMAT : Media Pembelajaran Ramah Lingkungan untuk Meningkatkan Kemampuan Representasi Matematis Siswa Sekolah Menengah Pertama Muhammadiyah 3 Surabaya
2023,PKMPM,"Educational Cardboard, Media Pembelajaran Inovatif Solusi Pengurangan Limbah Kardus bagi Taman Kanak-Kanak Taman Sari Surabaya"
2023,PKMPM,EDUSPEAK Aplikasi edukasi untuk orang tua dan anak sebagai cara meminimalisir adanya kekerasan dalam keluarga di desa cungkup Lamongan
2023,PKMPM,Flash card cerita rakyat dalam meningkatkan keterampilan berbahasa pada anak usia dini di kampung putat jaya cerdas
2023,PKMPM,Geometry Maze Adventure : Media Pembelajaran Etnomatematika dengan Teknologi Augmented Reality untuk SD Muhammadiyah 13 Surabaya
2023,PKMPM,Mandiri busy story book berbasis QR Code: solusi tingkatkan kemandirian pada anak tunagrahita di SLB Muhammadiyah Sidayu
2023,PKMPM,Membangun Kewaspadaan Anak Terhadap Bahaya Penculikan melalui Media Story Book Animation di RA Hasanah Surabaya
2023,PKMPM,Mengakomodasi kreativitas anak usia dini bermediasi buku tiga dimensi
2023,PKMPM,Millenial health house sebagai wadah dan edukasi peningkatan kesehatan mental anak jalanan di komunitas save street child surabaya
2023,PKMPM,monopoly bahasa Inggris untuk meningkatkan kemampuan bahasa inggris dasar santri Lembaga kesejahteraan sosial anak Muhammadiyah KH. Mas Masnyur 2 Surabaya
2023,PKMPM,Pelatihan Foot Core Stability untuk Keluarga Pasien Cerebral Palsy pada Komunitas Happy CP Family Surabaya
2023,PKMPM,Pemanfaatan Media Pembelajaran Komik 3D berbasis Augmented Reality untuk Siswa Anak Berkebutuhan Khusus di SMP Muhammadiyah 3 Surabaya
2023,PKMPM,Pembuatan Kreasi Damar Kurung sebagai bentuk Art Terapy pada Kelas Inklusi di Sekolah Dasar Negeri 1 Sutorejo
2023,PKMPM,Penggunaan Aplikasi Enjoy-English untuk meningkatkan kemampuan listening siswa SMPN 54 Surabaya
2023,PKMPM,SMART EKONOMI LITERATIONS MANAGEMEN KEUANGAN SYARIAH SEBAGAI SARANA BAGI REMAJA DI DESA NGARUM
2023,PKMPM,SMART TOKARD : Media Pembelajaran IPA Berbasis Torso Pintar untuk Melatih Keterampilan Kognitif Siswa Tuna Daksa di SMA LB YPAC Surabaya
2023,PKMPM,"Taburia Serbaguna Daun Kelor Sebagai Upaya Pencegahan Dini Stunting Pada 1000 Hari Pertama Kelahiran di Desa Genting Tambak Dalam, Surabaya"
2023,PKMRE,DREAMMy Patch: Inovasi Treatment Supportif Insomnia Berbahan Dasar Kombinasi Ekstrak Biji Pala (Myristica Fragrants Houtt) dan Daun Selada (Lactuca Sativa)
2023,PKMRE,Gel Niosom Ekstrak Fermentasi Mung Beans (Phaseolus radiatus L) sebagai Skin Whitening dan Muisturizing Agent Pencegah Kulit Kusam
2023,PKMRE,Inovasi Hidrogel Berbasis Ekstrak Daun Pegagan (Centella asiatica) Terhadap Laju Pertumbuhan Bakteri Staphylococcus aureus Penyebab Penyakit Eksim
2023,PKMRE,Pemanfaatan Senyawa Hepatoprotektif Yang Terkandung Dalam Lumut Hati (Marchantia polymorpha) Sebagai Obat Hepatitis
2023,PKMRE,PENGEMBANGAN FORMULASI GEL EKSTRAK RUMPUT LAUT COKLAT (Sargassum polycystum M) DENGAN SISTEM PENGHANTARAN TRANSFERSOM SEBAGAI FOTOPROTEKTOR PENCEGAH MELASMA
2023,PKMRE,PENGGUNAAN FORMULA BAKTERI INDIGENOUS DAN HIDROKARBONOKLASTIK DALAM PENANGGULANGAN TANAH TERCEMAR LUMPUR LAPINDO
2023,PKMRSH,Analisis Budaya Hukum Perkawinan Dibawah Umur Dengan Angka Perceraian Di Situbondo
2023,PKMRSH,"Analisis Promotif Preventif, dan Resilensi HIV/AIDS Melalui DREAM Partnership Pada Remaja dan Perempuan di Tulungagung"
2023,PKMRSH,Pengaruh Biophilic Design Terhadap Kenyamanan Penghuni
2023,PKMPI,Inovasi Mesin Panen Maggot ( Hermetia Illucens) Berbasis Dinamo Untuk Meningkatkan Produktivitas Maggot Di Kecamatan Kademangan Kabupaten Blitar
2023,PKMPI,Peningkatan Produktivitas Peternak Jangkrik (Gryllus bimaculatus) Melalui Inovasi Mesin Tetas Berbasis IoT di Kabupaten Blitar
2023,PKMPM,Pengenalan Geometri pada Anak-anak di Panti Asuhan Roudlotul Aitam Kanigoro dengan Media Batik Cap
2023,PKMPM,Pengolahan limbah kotoran kambing sebagai pupuk kompos berbasis ioT untuk menstimulus jiwa wirausaha dan mendukung santri tani millenial PP Sananulhuda
2023,PKMRE,Daun Mangga sebagai Biokoagulan Kekeruhan dan Logam Berat (Pb dan Cd) Akibat Semburan Lumpur Lapindo di Sungai Porong Sidoarjo
2023,PKMRE,Pemanfaatan Limbah Cangkang Kerang Dara (Anadara Granosa) dan Lumpur Lapindo Sebagai Adsorben Dalam Pengolahan Limbah Batik
2023,PKMRE,Implementasi Algoritma Clustering Dengan Modifikasi Metode Elbow Untuk Mendukung Strategi Pemerataan Bantuan Sosial di Kabupaten Bojonegoro
2023,PKMRE,Spray Gel Salaya : Inovasi Spray Gel Anti Aging Dengan Kombinasi Ekstrak Kulit Salak Dan Lidah Buaya
2023,PKMK,Anbleed Toothbrush (Sikat Gigi Anti Pendarahan)
2023,PKMK,Banana Chocolate Chip Muffin Gluten Free
2023,PKMK,Bantal Leher Herbal Aromatheraphy
2023,PKMK,BIMA (Biopestisida Pembasmi Hama Berbahan Dasar Putung Rokok)
2023,PKMK,Biskuit Edible Flower
2023,PKMK,ChiAset (Chia Seed Nugget for Diet)
2023,PKMK,Cookies and Tea from Dragon de Fruta (WORIKIS&TITAGON)
2023,PKMK,Creative Handmade Macrame Guna Mengurangi Limbah Pelepah Pisang
2023,PKMK,G-KEOPIHYANG ALTERNATIF PENGHILANG BAU
2023,PKMK,Guava Mask Whitening
2023,PKMK,Kloring Polybag
2023,PKMK,KUKIS SEHAT RENDAH KALORI DARI ARTOCARPUS HETEROPHYLLUS (BIJI NANGKA) UNTUK MENCEGAH OBESITAS
2023,PKMK,Kulnasti (Kulit Nanas dan Timun) Conditioner: Olahan Limbah Kulit Nanas dan Mentimun Sebagai Kondisioner Alami
2023,PKMK,Pemanfaatan Ekstrak Daun Kemangi (Ocinum Cannum) dan Jahe (Zingiber officinale) untuk Membasmi Lalat Rumah (Musca domestica)
2023,PKMK,Potensi Buah Lontar (Borassus Flabellifer)Minuman Rendah Lemak Sebagai Alternatif Penderita Obesitas
2023,PKMK,ROKURI : Roti Isi Berbahan Dasar Tepung Sukun (Artocarpus communis) Sebagai Alternatif Pengganti Tepung Terigu
2023,PKMK,Smart Wallet sebagai Inovasi Dompet Pintar Untuk Membantu Menemukan Posisi Dompet Yang Hilang
2023,PKMK,Suplemen kombinasi Biji Buah Pepaya (carica papaya L) dan Daun Buah Srikaya (annona squamosa L) sebagai Penurun Hipertensi
2023,PKMK,TECARNUT (Tempe Carrot Nugget)
2023,PKMK,"BIPORA ""Bingkai Poster Bersuara"""
2023,PKMK,GraphoMood sebagai pendeteksi kesehatan mental pasien
2023,PKMK,Heating Blanket
2023,PKMPM,Garden Therapy Tanaman Herbal Sebagai Terapi Modalitas Guna Mengurangi Stress Pada Lansia di Posyandu Wulan Erma Kelurahan Menanggal Surabaya
2023,PKMPM,Gerakan Ibu Cerdas dan Cermat dalam Pemberian MPASI yang tepat di Desa Karang Entang Kwanyar Bangkalan
2023,PKMPM,"Inovasi Metode Let's TAPCHESS (Let's Talk, Play, Check, and Share) Dalam Menanggulangi Gangguan Kesehatan Mata di TPQ As-Salam Wringinanom Gresik"
2023,PKMPM,Kontekstualisasi Med-Culture Spirit Dengan Program Ayo Jarsi (Ayo Belajar Literasi) Pada Lembaga ISCO Di Kota Surabaya
2023,PKMPM,Literasi Digital Dengan Konsep Studio Seni Budaya Sebagai Solusi Ruang Ekspresi Peserta Didik di SD Islam Al Muawanah Surabaya
2023,PKMPM,"Pengolahan Limbah Industri Tahu Menjadi Pupuk Organik Cair Sebagai Upaya Penanggulangan Pencemaran Sungai dan Pemberdayaan Ekonomi di Desa Gumulan, Jombang"
2023,PKMRE,Efek Pemberian Ekstrak Etanol Daun Kelor (Moringa oleifera L.) Terhadap Peningkatan Metabolisme Energi Melalui Modulasi Aktivitas Enzim Mitokondria
2023,PKMRE,Pengembangan Kit Deteksi Merkuri (Hg2+) Berbasis Reaksi Dengan Senyawa Difenilkarbazid (C13H14N4O)
2023,PKMRSH,HUBUNGAN PERSONAL HYGIENE DENGAN KEJADIAN PENYAKIT KULIT PITYRIASIS VERSICOLOR DI KELURAHAN BULAK BANTENG KECAMATAN KENJERAN KOTA SURABAYA
2023,PKMRSH,Hubungan Tingkat Pengetahuan Budaya Kiasu dengan Cara Pandang Para Pelajar SMA/SMK di Kota Surabaya Guna Menggapai Indonesia Emas
2023,PKMK,PERANCANGAN M-LEARNING (MOBILE LEARNING) BERBASIS ANDROID MENGGUNAKAN AUGMENTED REALITY (AR) UNTUK MENGENALKAN BUDAYA TARI INDONESIA DI TAMAN KANAK-KANAK (TK)
2023,PKMRSH,EFEK BONUS DEMOGRAFI: PREFERENSI PARTAI POLITIK PADA GENERASI Y DAN Z UPAYA MENGUKUR MINAT KETERLIBATAN ANAK MUDA DALAM PEMILIHAN UMUM
2023,PKMRSH,PENGEFEKTIFAN ATURAN HUKUM YANG DAPAT MENJERAT KEKERASAN BERBASIS GENDER ONLINE DENGAN MENGGUNAKAN METODE RIA
2023,PKMRSH,TRI HITA KARANA: EKSPLORASI NILAI KEARIFAN LOKAL DESA ADAT BALI SEBAGAI KONSEP GREEN SUSTAINABLE CULTURAL BENTUK AKTUALISASI DESA TANGGAP BENCANA
2023,PKMRSH,WHEN LAW AND TECHNOLOGY MEET: PERLINDUNGAN HUKUM TERHADAP HAK KEKAYAAN INTELEKTUAL DALAM PEMANFAATAN KONTEN BUDAYA LOKAL OLEH GENERASI Z
2023,PKMVGK,PENGENALAN MUSEUM BUDAYA DAN BAHASA JAWA BERBASIS TEKNOLOGI YANG ATRAKTIF INTERAKTIF DAN INOVATIF
2023,PKMK,Sistem Prediksi Berbasis Algoritma Fuzzy Tsukamoto sebagai Optimisasi Produksi Tahu Takwa di Kota Kediri
2023,PKMK,Pengembangan Alat Bantu Push Up Board Sebagai Alternatif Latihan Otot Bisep dan Trisep Brachii Pada Olahraga Karate
2023,PKMRSH,MIBOX : Media Pembelajaran Tunanetra Berbasis Gamification dalam Upaya Menanggulangi Learning Loss sebagai Implementasi Kurikulum Merdeka Menyambut Generasi Emas 2045
2023,PKMRSH,Pemanfaatan Ekosistem Mangrove sebagai Ekowisata Masyarakat yang dapat menjadi potensi PAD di Kota Probolinggo
2023,PKMK,PENGEMBANGAN LEMBAR KERJA PESERTA DIDIK
2023,PKMRE,Valorisasi Fungi Schizophyllum commune Sebagai Pendegradasi Lignoselulosa Untuk Meningkatkan Nutrisi Tepung Kiambang (Salvina molesta) terhadap Efisiensi Pakan Ikan Nila
2023,PKMRSH,Pengaruh Pergantian Kurikulum 2013 Menjadi Kurikulum Merdeka Belajar Terhadap Kondisi Psikologis Siswa di Kota Surabaya.
2023,PKMRSH,Persepsi Masyarakat Surabaya Terhadap Surat Edaran Menteri Nomor 2 Tahun 2023 Tentang Pengemis Online
2023,PKMRE,UJI EFEKTIVITAS ANTIOKSIDAN EKSTRAK BIJI DAN ALBEDO DURIAN (Durio zibethinus) TERHADAP PENURUNAN KADAR KOLESTEROL
2023,PKMK,BITTER GOURD CRIPS (OLAHAN PARE KAYA MANFAAT)
2023,PKMK,Lotion Dompro (Domba Produk) Perawatan Kulit Dari Hidrolisat Lanolin Limbah Bulu Domba
2023,PKMK,“KLAMBIKU.KIDS” BAJU IKONIC DENGAN GAMBAR SENI DAN BUDAYA MADIUN SEBAGAI UPAYA PENGENALAN DAN PELESTARIAN KEARIFAN LOKAL KOTA MADIUN
2023,PKMK,“Metakao: Inovasi Bisnis Media Tanam Komposit dari Limbah Kulit Kakao (Theobroma cacao L) Berbasis Eco-friendly”
2023,PKMK,“Paint Paper Craft: Lukisan 3 Dimensi Usaha Kreatif Mahasiswa Berbasis Sejarah Kota Madiun”
2023,PKMK,Potensi Limbah Pecahan Kaca Sebagai Terrarium Kesehatan Untuk Terapi Relaksasi Dan Antiradiasi
2023,PKMK,"""SISTEM ASISTEN PETANI MILENIAL GUNA MENDUKUNG SDGs 2030 DALAM KETAHANAN PANGAN DAN ALAM MELALUI MODERNISASI SISTEM PERTANIAN """"DEWI SRI"""""""
2023,PKMK,"Inovasi PLatform Digital “SOBAT KELING"" Dalam rangka peningkatan & percepatan potensi Pedagang Keliling berbasis mobile."
2023,PKMPI,Aplikasi Advance Harvest Honey Tool Pada Petani Madu Lebah Klenceng di Kecamatan Wungu
2023,PKMPM,"Meningkatkan Pemahaman Bahasa Inggris Siswa Tuna Grahita Melalui ""Sound Language be The New"
2023,PKMPM,"Occupational Therapy Melalui Pendekatan TFA (Thinking,Felling,Acting) Untuk Mewujudkan Kesehatan Mental Lansia Di Panti Werdha Wisma Asih Madiun"
2023,PKMPM,Pelatihan Eco-enzym Melalui Pendekatan Sosial Ekonomi Pada Ibu-ibu PKK Desa Jogorogo Untuk Mewujudkan Kemandirian Ekonomi
2023,PKMPM,Pelatihan Pembelajaran Berbasis Projek Pada Guru PAUD Dengan Kegiatan Eco-enzyme untuk Mendukung Implementasi Kurikulum Merdeka di Gugus 1 Kecamatan Sawahan
2023,PKMPM,Pelatihan Pembuatan Pupuk Blok Komposit Limbah Kulit Kakao (Theobroma cacao L) untuk Meningkatkan Kemandirian Ekonomi Karang Taruna Desa Kare
2023,PKMPM,Pembelajaran Metode Community Language Learning untuk Meningkatkan Kemampuan Berbicara Bahasa Inggris pada Siswa SDN Gunungsari.
2023,PKMPM,PENDAMPINGAN PENYUSUNAN VIDEO VLOG DALAM UPAYA MENCIPTAKAN MADIUN YANG NYAMAN DI LINGKUP IPSI KABUPATEN MADIUN
2023,PKMPM,Pendampingan Self Help Berbasis Therapeutic Community pada Warga Binaan Lapas I Kota Madiun Sebagai Upaya Sustainability of Life
2023,PKMPM,Peningkatan Kemampuan Literasi Anak Berkebutuhan Khusus di SLB Dr. Radjiman Wedyodiningrat menggunakan Media Pop-up Book 3 Dimensi Berbasis Arduino
2023,PKMPM,Posko Literasi melalui Inovasi Bahan Ajar ABC dengan Metode Iqro' Bagi Anak-Anak Tepian Hutan Desa Nampu Gemarang Kabupaten Madiun
2023,PKMPM,"Training Attention, Comprehension, and Creativity berbasis Self Conception pada Siswa Tunagrahita di SLB NUR HUSNINA untuk Mengembangkan Personal Safety Skill"
2023,PKMPM,Vocational Skill Learning (VSL) Berbasis Literasi Numerasi bagi Siswa Sekolah Luar Biasa di Kota Madiun sebagai Upaya Kemandirian Finansial
2023,PKMRE,Efektifitas Formulasi Extrak Daun Salam (Syzygium polyanthum) dan Bunga Telang (Clitoria ternatea) sebagai Health Lotion Antibakteri Penyebab Penyakit Kulit
2023,PKMRSH,"""Pembelajaran Berbantuan Geogebra Berbasis Batik Nusantara untuk Mengembangkan Computational Thinking Skill Siswa """
2023,PKMRSH,FENOMENA DISPENSASI MENIKAH : PENGARUH BUDAYA TERHADAP MARAKNYA PERNIKAHAN DINI DI KECAMATAN NGRAYUN PONOROGO
2023,PKMRSH,Pengembangan Modul IPAS berbasis Project Based Learning dalam Implementasi Kurikulum Merdeka di sekolah penggerak
2023,PKMRSH,Studi Eksperimental Dampak Faktor Psikologis Mental Accounting dan Overconfidence Terhadap Pengambilan Keputusan Investasi Perusahaan
2023,PKMRSH,Tretan Dhibik dalam Penerapan Perdagangan Batik Tulis Madura Berbasis Syariah: Perspektif Etimologi
2023,PKMK,INOVASI PRODUK UNGGULAN MIE RUWET (MIE KERING JAMBU MONYET) DARI LIMBAH BUAH JAMBU MONYET UNTUK PENINGKATAN SEKTOR EKONOMI
2023,PKMRE,ANALISIS POTENSI MESOCARP SIWALAN (Borassus flabellifer) SEBAGAI GULA RENDAH KALORI
2023,PKMRE,POTENSI EKSTRAK SABUT KELAPA (Cocos nucifera L.) SEBAGAI BIOLARVASIDA ALAMI PENGGANTI ABATE TERHADAP LARVA NYAMUK Aedes aegypti
2023,PKMRSH,"INOVASI MODEL PROJECT BASED LEARNING MENGGUNAKAN GAME EDUKASI ""PUZZLE ADVANTURE"" UNTUK MENINGKATKAN CRITICAL THINKING PADA SISWA SMP"
2023,PKMRE,Formulasi Pangan Fungsional Kombucha Biji Pepaya (Carica Papaya L.) yang Berpotensi sebagai Anti Sembelit
2023,PKMVGK,"""SMART ENERGY ALTERNATIVE: Pemanfaatan Nitrogen Sebagai Energi Terbarukan untuk Menghindari Krisis Energi Global dan Mewujudkan Net Zero Emission Indonesia 2060"""
2023,PKMRE,Aplikasi Kitosan sebagai Agen Antimikroba dan Barrier Uap Air pada Kertas
2023,PKMRE,Sintesis Membran Matriks Campuran Berbasis Metal Organic Frameworks (MOFs) Termodifikasi Untuk Pengolahan Limbah Zat Warna
2023,PKMRSH,Pengaruh Musik Klasik terhadap Memori Jangka Pendek
2023,PKMRE,TEKNOLOGI BIOKONVERSI LIMBAH KULIT NANGKA MENGGUNAKAN MAGGOT
2023,PKMRSH,Perencanaan Jalur Interpretasi Wisata Kuliner Bakso Khas Kota Malang Berbasis Aplikasi Android
2023,PKMPM,PELATIHAN BUDIDAYA IKAN DAN SAYUR DALAM EMBER UNTUK MENINGKATKAN PENGETAHUAN KETAHANAN PANGAN PADA REMAJA WAHIDIYAH GANG TANGKIS BARAT KOTA KEDIRI
2023,PKMPM,Inovasi Sistem Pengolahan Air Limbah Produktif Berbasis Eco-green Sebagai Media Pembelajaran Siswa SDN Tunjungsekar 5 Malang
2023,PKMRE,Analisa Penambahan Aspal Dan Serbuk Tembaga Untuk Meningkatkan Kinerja Solar Water Heater
2023,PKMRE,Pengaruh Performa Variasi Filter Gasifier Tipe Updraft Bahan RDF ( Refused Derived Fuel)
2023,PKMK,SOSIS SAPI MERAH 'SOSISSAME' BUBUK ANGKAK SEBAGAI PENURUN KOLESTEROL
2023,PKMRE,Ekstrak Peperomia pellucida sebagai Inovasi dalam Atenuasi Fibrogenesis Paru Tikus yang Diinduksi Pajanan Asap Rokok (Perokok Pasif)
2023,PKMRE,Quercetin Derivat Adenium sebagai kandidat pengobatan wabah Aeromonas Salmonicida pada ikan
2023,PKMK,INOVASI OLAHAN MAKANAN CHURROS BUAH UNTUK MEWUJUDKAN HIDUP SEHAT
2023,PKMPM,Komunitas Anti Perundungan sebagai Upaya Preventif di SD Islam Nurul Iman Menuju Insan Indonesia Emas 2045
2023,PKMK,Sanipati: Inovasi Pemanfaatan Ekstrak Daun dan Buah Nipah (Nipah Fruticans) sebagai Sabun Antiinflamasi
2023,PKMPM,PEMBERDAYAAN SANTRIWATI MELALUI PEMBENTUKAN KADER SAKERA (SANTRIWATI ANTI KEKERASAN SEKSUAL DI PULAU MADURA) DI PONDOK PESANTREN AL-KARIMIYAH SUMENEP
2023,PKMRSH,"PENURUNAN KETERGANTUNGAN GAWAI, PERKEMBANGAN KETERAMPILAN SOSIAL DAN MOTORIK HALUS PADA ANAK PASCA PANDEMI COVID-19 MELALUI TREN PERMAINAN LATO-LATO"
2023,PKMPI,PENDAMPINGAN PENCATATAN KEUANGAN DIGITAL PADA UMKM MENGACU SAK EMKM ( Pada UMKM Laundry Di Malang)
2023,PKMPM,Pelatihan Pengolahan Limbah Anorganik Menjadi Miniatur Cooper Motorcycle dan Tas Ethnik di Desa Bamban Asrikaton
2023,PKMRE,ANALISIS MULTI KRITERIA SEBAGAI METODE PEMILIHAN PILOT-RUTE MODERNISASI LAYANAN DAN FASILITAS TRANSPORTASI UMUM KOTA MALANG
2023,PKMRE,Aplikasi Mikropartikel wasabi stem extract sebagai natural food preservative pada daging ayam segar
2023,PKMRE,Criticality Analysis Mitigasi Risiko Food Safety Produksi Daging Ayam Terintegrasi Nomor Kontrol Veteriner Berbasis Internet of Thing
2023,PKMRE,Mikroenkapsulasi Keratin (Protein Hewani) dari Bulu Ayam Sebagai Bahan Fortifikasi pada Susu Bubuk
2023,PKMRSH,ANALISIS KONTROVERSI MINDSET CHILDFREE DI SOCIAL MEDIA DALAM RELASINYA DENGAN FEMINISME DAN ANCAMAN BUDAYA KETIMURAN (TINJAUAN WACANA KRITIS SARA MILLS)
2023,PKMRSH,"Bad Influence Kawasan Lokalisasi Tretes terhadap Pola Pikir, Psikologis, dan Lifestyle Generasi Muda di Pasuruan: Ditinjau dari Teori Social Learning."
2023,PKMRSH,"Bad Influence Sosmed Pada Kawasan Lokalisasi Tretes Terhadap Pola Pikir Psikologi, Life Style Generasi Muda Pasuruan ( Tinjauan Teori Determinisme Teknologi )"
2023,PKMRSH,"Pemenuhan Hak dan Aksesibilitas Penyandang Disabilitas dalam Ketenagakerjaan, Perspektif Sound Governance di Kabupaten Pasuruan"
2023,PKMRSH,Tourism Constructions Models; Kajian Pengembangan Rintisan Desa Wisata Khas Suku Tengger di Hinterland Bromo Pasuruan Menuju Sustainable Tourism.
2023,PKMK,Pemanfaatan Limbah Biji Alpukat Sebagai Alternatif Minuman Kopi Sehat
2023,PKMRSH,Persepsi Wisatawan Terhadap Aktivitas Wisata Spiritual Melukat Di Taman Griya Beji Waterfall
2023,PKMRSH,Pola dan Siklus Hidup Perkembagan Pink Tourism Melalui Pendekatan Sistem Informasi Geografi
2023,PKMPM,Consciousness Trash Scan Sebagai Media Pembelajaran dalam Upaya Peningkatan Kesadaran Memilah dan Membuang Sampah pada Anak Usia 5-8 Tahun
2023,PKMK,Bilik Tentor: Inovasi bimbel online interaktif dalam era revolusi pendidikan 4.0
2023,PKMRSH,"BE A STRONG GEN ! : MENGULIK ""EMOTIONAL EXHAUSTION AT WORK"" PADA GEN Z DITENGAH TUDUHAN SEBAGAI GENERASI STRAWBERRY"
2023,PKMK,"""Mr. Bean : Susu Kacang Merah dengan Daun Stevia, Rendah Lemak dan Kaya Antioksidan"""
2023,PKMK,BAMBU BETUNG : ALTERNATIF RAMAH LINGKUNGAN SEBAGAI BAHAN BAKU KERTAS
2023,PKMPM,PENANGGLANGAN DAN PENCEGAHAN PENULARAN TUBERCULOSIS PADA ANAK DIFABEL MELALUI METODE BOARDGAME RAMAH DIFABEL TB-WARS
2023,PKMRSH,Pelatihan Ergo-Trekking Berbasis Tri Mandala Sebagai Upaya Menurunkan Stres dan Meningkatkan Kebugaran Lansia
2023,PKMK,Edible Straw Dari Buah Nanas (Ananas Comusus L)
2023,PKMK,CANDANA BALM: ANTI INFLAMASI ALAMI DARI KAYU CENDANA
2023,PKMK,Endal Cream : Alternatif Penyembuhan Oedema Tanpa Kimia Obat
2023,PKMK,JAJO Tempe (Tempe dari Kombinasi Jagung dan Kacang Hijau)
2023,PKMRSH,Efektivitas Metode Storytelling Berbasis Satua Bali Menggunakan Pop Up Book Untuk Meningkatkan Self Responsibility Anak Usia Dini
2023,PKMPM,BALE MERDEKA BELAJAR WADAH PENDAMPINGAN EDUKASI ANAK PUTUS SEKOLAH DALAM MEMBANGUN GENERASI YANG KREATIF DAN INOVATIF DI DESA BOROK TOYANG
2023,PKMPM,Pendampingan Literasi Dasar Menggunakan Pendekatan TaRL Dengan Metode Alfhabet Lore Pada Anak Usia Sekolah Dasar
2023,PKMRE,Serum Organik Kombinasi Ekstrak Daun Katuk dan Daun Meniran untuk Mengatasi Jerawat
2023,PKMRE,Efikasi Ekstrak Etanol Blumea balsamifera (L.) DC. sebagai Larvasida Nyamuk Aedes aegypti
